"","Date","cityName","confirmedCount","curedCount","deadCount","index","NumNewCases","NumNewDeaths","NumNewRecovery"
"453",2020-03-07,"Anshun",4,4,0,33,0,0,0
"454",2020-03-08,"Anshun",4,4,0,34,0,0,0
"455",2020-03-09,"Anshun",4,4,0,35,0,0,0
"456",2020-03-10,"Anshun",4,4,0,36,0,0,0
"457",2020-03-11,"Anshun",4,4,0,37,0,0,0
"458",2020-03-12,"Anshun",4,4,0,38,0,0,0
"459",2020-03-13,"Anshun",4,4,0,39,0,0,0
"460",2020-03-14,"Anshun",4,4,0,40,0,0,0
"461",2020-03-15,"Anshun",4,4,0,41,0,0,0
"462",2020-03-16,"Anshun",4,4,0,42,0,0,0
"463",2020-03-17,"Anshun",4,4,0,43,0,0,0
"464",2020-03-18,"Anshun",4,4,0,44,0,0,0
"465",2020-03-19,"Anshun",4,4,0,45,0,0,0
"466",2020-03-20,"Anshun",4,4,0,46,0,0,0
"467",2020-03-21,"Anshun",4,4,0,47,0,0,0
"468",2020-03-22,"Anshun",4,4,0,48,0,0,0
"469",2020-03-23,"Anshun",4,4,0,49,0,0,0
"470",2020-03-24,"Anshun",4,4,0,50,0,0,0
"471",2020-03-25,"Anshun",4,4,0,51,0,0,0
"472",2020-02-04,"Anyang",33,1,0,1,33,0,1
"473",2020-02-05,"Anyang",35,1,0,2,2,0,0
"474",2020-02-06,"Anyang",37,1,0,3,2,0,0
"475",2020-02-07,"Anyang",40,2,0,4,3,0,1
"476",2020-02-08,"Anyang",43,3,0,5,3,0,1
"477",2020-02-09,"Anyang",44,3,0,6,1,0,0
"478",2020-02-10,"Anyang",45,10,0,7,1,0,7
"479",2020-02-11,"Anyang",46,10,0,8,1,0,0
"480",2020-02-12,"Anyang",49,10,0,9,3,0,0
"481",2020-02-13,"Anyang",50,13,0,10,1,0,3
"482",2020-02-14,"Anyang",50,16,0,11,0,0,3
"483",2020-02-15,"Anyang",51,18,0,12,1,0,2
"484",2020-02-16,"Anyang",51,20,0,13,0,0,2
"485",2020-02-17,"Anyang",51,24,0,14,0,0,4
"486",2020-02-18,"Anyang",52,26,0,15,1,0,2
"487",2020-02-19,"Anyang",52,28,0,16,0,0,2
"488",2020-02-20,"Anyang",53,29,0,17,1,0,1
"489",2020-02-21,"Anyang",53,31,0,18,0,0,2
"490",2020-02-22,"Anyang",53,33,0,19,0,0,2
"491",2020-02-23,"Anyang",53,37,0,20,0,0,4
"492",2020-02-24,"Anyang",53,41,0,21,0,0,4
"493",2020-02-25,"Anyang",53,41,0,22,0,0,0
"494",2020-02-26,"Anyang",53,43,0,23,0,0,2
"495",2020-02-27,"Anyang",53,44,0,24,0,0,1
"496",2020-02-28,"Anyang",53,44,0,25,0,0,0
"497",2020-02-29,"Anyang",53,47,0,26,0,0,3
"498",2020-03-01,"Anyang",53,47,0,27,0,0,0
"499",2020-03-02,"Anyang",53,50,0,28,0,0,3
"500",2020-03-03,"Anyang",53,48,0,29,0,0,-2
"501",2020-03-04,"Anyang",53,52,0,30,0,0,4
"502",2020-03-05,"Anyang",53,52,0,31,0,0,0
"503",2020-03-06,"Anyang",53,53,0,32,0,0,1
"504",2020-03-07,"Anyang",53,53,0,33,0,0,0
"505",2020-03-08,"Anyang",53,53,0,34,0,0,0
"506",2020-03-09,"Anyang",53,53,0,35,0,0,0
"507",2020-03-10,"Anyang",53,53,0,36,0,0,0
"508",2020-03-11,"Anyang",53,53,0,37,0,0,0
"509",2020-03-12,"Anyang",53,53,0,38,0,0,0
"510",2020-03-13,"Anyang",53,53,0,39,0,0,0
"511",2020-03-14,"Anyang",53,53,0,40,0,0,0
"512",2020-03-15,"Anyang",53,53,0,41,0,0,0
"513",2020-03-16,"Anyang",53,53,0,42,0,0,0
"514",2020-03-17,"Anyang",53,53,0,43,0,0,0
"515",2020-03-18,"Anyang",53,53,0,44,0,0,0
"516",2020-03-19,"Anyang",53,53,0,45,0,0,0
"517",2020-03-20,"Anyang",53,53,0,46,0,0,0
"518",2020-03-21,"Anyang",53,53,0,47,0,0,0
"519",2020-03-22,"Anyang",53,53,0,48,0,0,0
"520",2020-03-23,"Anyang",53,53,0,49,0,0,0
"521",2020-03-24,"Anyang",53,53,0,50,0,0,0
"522",2020-03-25,"Anyang",53,53,0,51,0,0,0
"523",2020-02-06,"五家渠",1,0,0,1,1,0,0
"524",2020-02-06,"北辰区",1,0,0,1,1,0,0
"525",2020-02-04,"Area to be identified",0,19,1,1,0,1,19
"526",2020-02-05,"Area to be identified",0,20,1,2,0,0,1
"527",2020-02-06,"Area to be identified",0,15,0,3,0,-1,-5
"528",2020-02-07,"Area to be identified",0,38,2,4,0,2,23
"529",2020-02-08,"Area to be identified",1,66,3,5,1,1,28
"530",2020-02-09,"Area to be identified",2,30,5,6,1,2,-36
"531",2020-02-10,"Area to be identified",0,44,3,7,-2,-2,14
"532",2020-02-11,"Area to be identified",0,64,5,8,0,2,20
"533",2020-02-12,"Area to be identified",0,51,6,9,0,1,-13
"534",2020-02-13,"Area to be identified",0,90,6,10,0,0,39
"535",2020-02-14,"Area to be identified",0,96,5,11,0,-1,6
"536",2020-02-15,"Area to be identified",0,95,7,12,0,2,-1
"537",2020-02-16,"Area to be identified",0,127,9,13,0,2,32
"538",2020-02-17,"Area to be identified",0,119,9,14,0,0,-8
"539",2020-02-18,"Area to be identified",0,120,12,15,0,3,1
"540",2020-02-19,"Area to be identified",0,168,13,16,0,1,48
"541",2020-02-20,"Area to be identified",0,172,12,17,0,-1,4
"542",2020-02-21,"Area to be identified",0,183,12,18,0,0,11
"543",2020-02-22,"Area to be identified",0,215,13,19,0,1,32
"544",2020-02-23,"Area to be identified",0,225,12,20,0,-1,10
"545",2020-02-24,"Area to be identified",0,195,10,21,0,-2,-30
"546",2020-02-25,"Area to be identified",0,233,10,22,0,0,38
"547",2020-02-26,"Area to be identified",0,242,10,23,0,0,9
"548",2020-02-27,"Area to be identified",0,244,11,24,0,1,2
"549",2020-02-28,"Area to be identified",0,266,13,25,0,2,22
"550",2020-02-29,"Area to be identified",0,268,15,26,0,2,2
"551",2020-03-01,"Area to be identified",0,276,16,27,0,1,8
"552",2020-03-02,"Area to be identified",0,270,10,28,0,-6,-6
"553",2020-03-03,"Area to be identified",0,290,10,29,0,0,20
"554",2020-03-04,"Area to be identified",0,286,10,30,0,0,-4
"555",2020-03-05,"Area to be identified",0,288,10,31,0,0,2
"556",2020-03-06,"Area to be identified",0,268,10,32,0,0,-20
"557",2020-03-07,"Area to be identified",0,273,10,33,0,0,5
"558",2020-03-08,"Area to be identified",0,273,10,34,0,0,0
"559",2020-03-09,"Area to be identified",0,291,10,35,0,0,18
"560",2020-03-10,"Area to be identified",0,281,10,36,0,0,-10
"561",2020-03-11,"Area to be identified",0,296,10,37,0,0,15
"562",2020-03-12,"Area to be identified",0,295,10,38,0,0,-1
"563",2020-03-13,"Area to be identified",0,303,10,39,0,0,8
"564",2020-03-14,"Area to be identified",0,313,10,40,0,0,10
"565",2020-03-15,"Area to be identified",0,314,10,41,0,0,1
"566",2020-03-16,"Area to be identified",0,321,10,42,0,0,7
"567",2020-03-17,"Area to be identified",0,328,10,43,0,0,7
"568",2020-03-18,"Area to be identified",0,336,10,44,0,0,8
"569",2020-03-19,"Area to be identified",0,342,10,45,0,0,6
"570",2020-03-20,"Area to be identified",0,329,10,46,0,0,-13
"571",2020-03-21,"Area to be identified",0,340,10,47,0,0,11
"572",2020-03-22,"Area to be identified",0,348,12,48,0,2,8
"573",2020-03-23,"Area to be identified",0,340,8,49,0,-4,-8
"574",2020-03-24,"Area to be identified",0,341,8,50,0,0,1
"575",2020-03-25,"Area to be identified",0,340,8,51,0,0,-1
"576",2020-02-04,"Baise",2,0,0,1,2,0,0
"577",2020-02-05,"Baise",2,0,0,2,0,0,0
"578",2020-02-06,"Baise",2,0,0,3,0,0,0
"579",2020-02-07,"Baise",3,0,0,4,1,0,0
"580",2020-02-08,"Baise",3,0,0,5,0,0,0
"581",2020-02-09,"Baise",3,0,0,6,0,0,0
"582",2020-02-10,"Baise",3,0,0,7,0,0,0
"583",2020-02-11,"Baise",3,0,0,8,0,0,0
"584",2020-02-12,"Baise",3,0,0,9,0,0,0
"585",2020-02-13,"Baise",3,0,0,10,0,0,0
"586",2020-02-14,"Baise",3,0,0,11,0,0,0
"587",2020-02-15,"Baise",3,0,0,12,0,0,0
"588",2020-02-16,"Baise",3,0,0,13,0,0,0
"589",2020-02-17,"Baise",3,0,0,14,0,0,0
"590",2020-02-18,"Baise",3,2,0,15,0,0,2
"591",2020-02-19,"Baise",3,2,0,16,0,0,0
"592",2020-02-20,"Baise",3,2,0,17,0,0,0
"593",2020-02-21,"Baise",3,2,0,18,0,0,0
"594",2020-02-22,"Baise",3,2,0,19,0,0,0
"595",2020-02-23,"Baise",3,2,0,20,0,0,0
"596",2020-02-24,"Baise",3,2,0,21,0,0,0
"597",2020-02-25,"Baise",3,3,0,22,0,0,1
"598",2020-02-26,"Baise",3,3,0,23,0,0,0
"599",2020-02-27,"Baise",3,3,0,24,0,0,0
"600",2020-02-28,"Baise",3,3,0,25,0,0,0
"601",2020-02-29,"Baise",3,3,0,26,0,0,0
"602",2020-03-01,"Baise",3,3,0,27,0,0,0
"603",2020-03-02,"Baise",3,3,0,28,0,0,0
"604",2020-03-03,"Baise",3,3,0,29,0,0,0
"605",2020-03-04,"Baise",3,3,0,30,0,0,0
"606",2020-03-05,"Baise",3,3,0,31,0,0,0
"607",2020-03-06,"Baise",3,3,0,32,0,0,0
"608",2020-03-07,"Baise",3,3,0,33,0,0,0
"609",2020-03-08,"Baise",3,3,0,34,0,0,0
"610",2020-03-09,"Baise",3,3,0,35,0,0,0
"611",2020-03-10,"Baise",3,3,0,36,0,0,0
"612",2020-03-11,"Baise",3,3,0,37,0,0,0
"613",2020-03-12,"Baise",3,3,0,38,0,0,0
"614",2020-03-13,"Baise",3,3,0,39,0,0,0
"615",2020-03-14,"Baise",3,3,0,40,0,0,0
"616",2020-03-15,"Baise",3,3,0,41,0,0,0
"617",2020-03-16,"Baise",3,3,0,42,0,0,0
"618",2020-03-17,"Baise",3,3,0,43,0,0,0
"619",2020-03-18,"Baise",3,3,0,44,0,0,0
"620",2020-03-19,"Baise",3,3,0,45,0,0,0
"621",2020-03-20,"Baise",3,3,0,46,0,0,0
"622",2020-03-21,"Baise",3,3,0,47,0,0,0
"623",2020-03-22,"Baise",3,3,0,48,0,0,0
"624",2020-03-23,"Baise",3,3,0,49,0,0,0
"625",2020-03-24,"Baise",3,3,0,50,0,0,0
"626",2020-03-25,"Baise",3,3,0,51,0,0,0
"627",2020-02-04,"Banan District",3,0,0,1,3,0,0
"628",2020-02-05,"Banan District",3,0,0,2,0,0,0
"629",2020-02-06,"Banan District",3,0,0,3,0,0,0
"630",2020-02-07,"Banan District",3,0,0,4,0,0,0
"631",2020-02-08,"Banan District",3,0,0,5,0,0,0
"632",2020-02-09,"Banan District",3,1,0,6,0,0,1
"633",2020-02-10,"Banan District",5,1,0,7,2,0,0
"634",2020-02-11,"Banan District",5,1,0,8,0,0,0
"635",2020-02-12,"Banan District",5,1,0,9,0,0,0
"636",2020-02-13,"Banan District",6,1,0,10,1,0,0
"637",2020-02-14,"Banan District",6,1,0,11,0,0,0
"638",2020-02-15,"Banan District",6,1,0,12,0,0,0
"639",2020-02-16,"Banan District",6,1,0,13,0,0,0
"640",2020-02-17,"Banan District",6,1,0,14,0,0,0
"641",2020-02-18,"Banan District",6,2,0,15,0,0,1
"642",2020-02-19,"Banan District",6,2,0,16,0,0,0
"643",2020-02-20,"Banan District",6,2,0,17,0,0,0
"644",2020-02-21,"Banan District",6,2,0,18,0,0,0
"645",2020-02-22,"Banan District",6,2,0,19,0,0,0
"646",2020-02-23,"Banan District",6,3,0,20,0,0,1
"647",2020-02-24,"Banan District",6,3,0,21,0,0,0
"648",2020-02-25,"Banan District",6,3,0,22,0,0,0
"649",2020-02-26,"Banan District",6,3,0,23,0,0,0
"650",2020-02-27,"Banan District",6,3,0,24,0,0,0
"651",2020-02-28,"Banan District",6,3,0,25,0,0,0
"652",2020-02-29,"Banan District",6,3,0,26,0,0,0
"653",2020-03-01,"Banan District",6,4,0,27,0,0,1
"654",2020-03-02,"Banan District",6,4,0,28,0,0,0
"655",2020-03-03,"Banan District",6,4,0,29,0,0,0
"656",2020-03-04,"Banan District",6,4,0,30,0,0,0
"657",2020-03-05,"Banan District",6,4,0,31,0,0,0
"658",2020-03-06,"Banan District",6,4,0,32,0,0,0
"659",2020-03-07,"Banan District",6,4,0,33,0,0,0
"660",2020-03-08,"Banan District",6,4,0,34,0,0,0
"661",2020-03-09,"Banan District",6,4,0,35,0,0,0
"662",2020-03-10,"Banan District",6,5,0,36,0,0,1
"663",2020-03-11,"Banan District",6,6,0,37,0,0,1
"664",2020-03-12,"Banan District",6,6,0,38,0,0,0
"665",2020-03-13,"Banan District",6,6,0,39,0,0,0
"666",2020-03-14,"Banan District",6,6,0,40,0,0,0
"667",2020-03-15,"Banan District",6,6,0,41,0,0,0
"668",2020-03-16,"Banan District",6,6,0,42,0,0,0
"669",2020-03-17,"Banan District",6,6,0,43,0,0,0
"670",2020-03-18,"Banan District",6,6,0,44,0,0,0
"671",2020-03-19,"Banan District",6,6,0,45,0,0,0
"672",2020-03-20,"Banan District",6,6,0,46,0,0,0
"673",2020-03-21,"Banan District",6,6,0,47,0,0,0
"674",2020-03-22,"Banan District",6,6,0,48,0,0,0
"675",2020-03-23,"Banan District",6,6,0,49,0,0,0
"676",2020-03-24,"Banan District",6,6,0,50,0,0,0
"677",2020-03-25,"Banan District",6,6,0,51,0,0,0
"678",2020-02-04,"Baodi District",13,0,0,1,13,0,0
"679",2020-02-05,"Baodi District",15,0,1,2,2,1,0
"680",2020-02-06,"Baodi District",21,0,1,3,6,0,0
"681",2020-02-07,"Baodi District",23,0,1,4,2,0,0
"682",2020-02-08,"Baodi District",29,0,1,5,6,0,0
"683",2020-02-09,"Baodi District",31,0,1,6,2,0,0
"684",2020-02-10,"Baodi District",35,0,1,7,4,0,0
"685",2020-02-11,"Baodi District",39,0,1,8,4,0,0
"686",2020-02-12,"Baodi District",43,1,1,9,4,0,1
"687",2020-02-13,"Baodi District",44,1,2,10,1,1,0
"688",2020-02-14,"Baodi District",46,3,2,11,2,0,2
"689",2020-02-15,"Baodi District",48,7,2,12,2,0,4
"690",2020-02-16,"Baodi District",49,9,2,13,1,0,2
"691",2020-02-17,"Baodi District",50,11,2,14,1,0,2
"692",2020-02-18,"Baodi District",53,12,2,15,3,0,1
"693",2020-02-19,"Baodi District",55,12,2,16,2,0,0
"694",2020-02-20,"Baodi District",56,15,2,17,1,0,3
"695",2020-02-21,"Baodi District",57,17,2,18,1,0,2
"696",2020-02-22,"Baodi District",60,17,2,19,3,0,0
"697",2020-02-23,"Baodi District",60,19,2,20,0,0,2
"698",2020-02-24,"Baodi District",60,26,2,21,0,0,7
"699",2020-02-25,"Baodi District",60,30,2,22,0,0,4
"700",2020-02-26,"Baodi District",60,34,2,23,0,0,4
"701",2020-02-27,"Baodi District",60,39,2,24,0,0,5
"702",2020-02-28,"Baodi District",60,39,2,25,0,0,0
"703",2020-02-29,"Baodi District",60,42,2,26,0,0,3
"704",2020-03-01,"Baodi District",60,45,2,27,0,0,3
"705",2020-03-02,"Baodi District",60,45,2,28,0,0,0
"706",2020-03-03,"Baodi District",60,48,2,29,0,0,3
"707",2020-03-04,"Baodi District",60,52,2,30,0,0,4
"708",2020-03-05,"Baodi District",60,56,2,31,0,0,4
"709",2020-03-06,"Baodi District",60,56,2,32,0,0,0
"710",2020-03-07,"Baodi District",60,56,2,33,0,0,0
"711",2020-03-08,"Baodi District",60,56,2,34,0,0,0
"712",2020-03-09,"Baodi District",60,56,2,35,0,0,0
"713",2020-03-10,"Baodi District",60,57,2,36,0,0,1
"714",2020-03-11,"Baodi District",60,57,2,37,0,0,0
"715",2020-03-12,"Baodi District",60,57,2,38,0,0,0
"716",2020-03-13,"Baodi District",60,57,2,39,0,0,0
"717",2020-03-14,"Baodi District",60,57,2,40,0,0,0
"718",2020-03-15,"Baodi District",60,58,2,41,0,0,1
"719",2020-03-16,"Baodi District",60,58,2,42,0,0,0
"720",2020-03-17,"Baodi District",60,58,2,43,0,0,0
"721",2020-03-18,"Baodi District",60,58,2,44,0,0,0
"722",2020-03-19,"Baodi District",60,58,2,45,0,0,0
"723",2020-03-20,"Baodi District",60,58,2,46,0,0,0
"724",2020-03-21,"Baodi District",60,58,2,47,0,0,0
"725",2020-03-22,"Baodi District",60,58,2,48,0,0,0
"726",2020-03-23,"Baodi District",60,58,2,49,0,0,0
"727",2020-03-24,"Baodi District",60,58,2,50,0,0,0
"728",2020-03-25,"Baodi District",60,58,2,51,0,0,0
"729",2020-02-04,"Baoding",13,2,0,1,13,0,2
"730",2020-02-05,"Baoding",17,4,0,2,4,0,2
"731",2020-02-06,"Baoding",17,4,0,3,0,0,0
"732",2020-02-07,"Baoding",18,4,0,4,1,0,0
"733",2020-02-08,"Baoding",18,8,0,5,0,0,4
"734",2020-02-09,"Baoding",21,8,0,6,3,0,0
"735",2020-02-10,"Baoding",26,9,0,7,5,0,1
"736",2020-02-11,"Baoding",30,9,0,8,4,0,0
"737",2020-02-12,"Baoding",31,11,0,9,1,0,2
"738",2020-02-13,"Baoding",31,11,0,10,0,0,0
"739",2020-02-14,"Baoding",31,17,0,11,0,0,6
"740",2020-02-15,"Baoding",32,19,0,12,1,0,2
"741",2020-02-16,"Baoding",32,20,0,13,0,0,1
"742",2020-02-17,"Baoding",32,27,0,14,0,0,7
"743",2020-02-18,"Baoding",32,26,0,15,0,0,-1
"744",2020-02-19,"Baoding",32,27,0,16,0,0,1
"745",2020-02-20,"Baoding",32,27,0,17,0,0,0
"746",2020-02-21,"Baoding",32,29,0,18,0,0,2
"747",2020-02-22,"Baoding",32,29,0,19,0,0,0
"748",2020-02-23,"Baoding",32,29,0,20,0,0,0
"749",2020-02-24,"Baoding",32,30,0,21,0,0,1
"750",2020-02-25,"Baoding",32,32,0,22,0,0,2
"751",2020-02-26,"Baoding",32,32,0,23,0,0,0
"752",2020-02-27,"Baoding",32,32,0,24,0,0,0
"753",2020-02-28,"Baoding",32,32,0,25,0,0,0
"754",2020-02-29,"Baoding",32,32,0,26,0,0,0
"755",2020-03-01,"Baoding",32,32,0,27,0,0,0
"756",2020-03-02,"Baoding",32,32,0,28,0,0,0
"757",2020-03-03,"Baoding",32,32,0,29,0,0,0
"758",2020-03-04,"Baoding",32,32,0,30,0,0,0
"759",2020-03-05,"Baoding",32,32,0,31,0,0,0
"760",2020-03-06,"Baoding",32,32,0,32,0,0,0
"761",2020-03-07,"Baoding",32,32,0,33,0,0,0
"762",2020-03-08,"Baoding",32,32,0,34,0,0,0
"763",2020-03-09,"Baoding",32,32,0,35,0,0,0
"764",2020-03-10,"Baoding",32,32,0,36,0,0,0
"765",2020-03-11,"Baoding",32,32,0,37,0,0,0
"766",2020-03-12,"Baoding",32,32,0,38,0,0,0
"767",2020-03-13,"Baoding",32,32,0,39,0,0,0
"768",2020-03-14,"Baoding",32,32,0,40,0,0,0
"769",2020-03-15,"Baoding",32,32,0,41,0,0,0
"770",2020-03-16,"Baoding",32,32,0,42,0,0,0
"771",2020-03-17,"Baoding",32,32,0,43,0,0,0
"772",2020-03-18,"Baoding",32,32,0,44,0,0,0
"773",2020-03-19,"Baoding",32,32,0,45,0,0,0
"774",2020-03-20,"Baoding",32,32,0,46,0,0,0
"775",2020-03-21,"Baoding",32,32,0,47,0,0,0
"776",2020-03-22,"Baoding",32,32,0,48,0,0,0
"777",2020-03-23,"Baoding",32,32,0,49,0,0,0
"778",2020-03-24,"Baoding",32,32,0,50,0,0,0
"779",2020-03-25,"Baoding",32,32,0,51,0,0,0
"780",2020-02-04,"Baoji",10,0,0,1,10,0,0
"781",2020-02-05,"Baoji",10,0,0,2,0,0,0
"782",2020-02-06,"Baoji",10,0,0,3,0,0,0
"783",2020-02-07,"Baoji",12,2,0,4,2,0,2
"784",2020-02-08,"Baoji",12,2,0,5,0,0,0
"785",2020-02-09,"Baoji",13,2,0,6,1,0,0
"786",2020-02-10,"Baoji",13,2,0,7,0,0,0
"787",2020-02-11,"Baoji",13,2,0,8,0,0,0
"788",2020-02-12,"Baoji",13,5,0,9,0,0,3
"789",2020-02-13,"Baoji",13,7,0,10,0,0,2
"790",2020-02-14,"Baoji",13,7,0,11,0,0,0
"791",2020-02-15,"Baoji",13,7,0,12,0,0,0
"792",2020-02-16,"Baoji",13,8,0,13,0,0,1
"793",2020-02-17,"Baoji",13,9,0,14,0,0,1
"794",2020-02-18,"Baoji",13,9,0,15,0,0,0
"795",2020-02-19,"Baoji",13,9,0,16,0,0,0
"796",2020-02-20,"Baoji",13,10,0,17,0,0,1
"797",2020-02-21,"Baoji",13,11,0,18,0,0,1
"798",2020-02-22,"Baoji",13,11,0,19,0,0,0
"799",2020-02-23,"Baoji",13,11,0,20,0,0,0
"800",2020-02-24,"Baoji",13,12,0,21,0,0,1
"801",2020-02-25,"Baoji",13,12,0,22,0,0,0
"802",2020-02-26,"Baoji",13,12,0,23,0,0,0
"803",2020-02-27,"Baoji",13,12,0,24,0,0,0
"804",2020-02-28,"Baoji",13,12,0,25,0,0,0
"805",2020-02-29,"Baoji",13,12,0,26,0,0,0
"806",2020-03-01,"Baoji",13,12,0,27,0,0,0
"807",2020-03-02,"Baoji",13,12,0,28,0,0,0
"808",2020-03-03,"Baoji",13,12,0,29,0,0,0
"809",2020-03-04,"Baoji",13,13,0,30,0,0,1
"810",2020-03-05,"Baoji",13,13,0,31,0,0,0
"811",2020-03-06,"Baoji",13,13,0,32,0,0,0
"812",2020-03-07,"Baoji",13,13,0,33,0,0,0
"813",2020-03-08,"Baoji",13,13,0,34,0,0,0
"814",2020-03-09,"Baoji",13,13,0,35,0,0,0
"815",2020-03-10,"Baoji",13,13,0,36,0,0,0
"816",2020-03-11,"Baoji",13,13,0,37,0,0,0
"817",2020-03-12,"Baoji",13,13,0,38,0,0,0
"818",2020-03-13,"Baoji",13,13,0,39,0,0,0
"819",2020-03-14,"Baoji",13,13,0,40,0,0,0
"820",2020-03-15,"Baoji",13,13,0,41,0,0,0
"821",2020-03-16,"Baoji",13,13,0,42,0,0,0
"822",2020-03-17,"Baoji",13,13,0,43,0,0,0
"823",2020-03-18,"Baoji",13,13,0,44,0,0,0
"824",2020-03-19,"Baoji",13,13,0,45,0,0,0
"825",2020-03-20,"Baoji",13,13,0,46,0,0,0
"826",2020-03-21,"Baoji",13,13,0,47,0,0,0
"827",2020-03-22,"Baoji",13,13,0,48,0,0,0
"828",2020-03-23,"Baoji",13,13,0,49,0,0,0
"829",2020-03-24,"Baoji",13,13,0,50,0,0,0
"830",2020-03-25,"Baoji",13,13,0,51,0,0,0
"831",2020-02-04,"Baoshan",8,0,0,1,8,0,0
"832",2020-02-05,"Baoshan",8,0,0,2,0,0,0
"833",2020-02-06,"Baoshan",8,0,0,3,0,0,0
"834",2020-02-07,"Baoshan",9,0,0,4,1,0,0
"835",2020-02-08,"Baoshan",9,0,0,5,0,0,0
"836",2020-02-09,"Baoshan",9,0,0,6,0,0,0
"837",2020-02-10,"Baoshan",9,0,0,7,0,0,0
"838",2020-02-11,"Baoshan",9,0,0,8,0,0,0
"839",2020-02-12,"Baoshan",9,0,0,9,0,0,0
"840",2020-02-13,"Baoshan",9,0,0,10,0,0,0
"841",2020-02-14,"Baoshan",9,0,0,11,0,0,0
"842",2020-02-15,"Baoshan",9,2,0,12,0,0,2
"843",2020-02-16,"Baoshan",9,2,0,13,0,0,0
"844",2020-02-17,"Baoshan",9,2,0,14,0,0,0
"845",2020-02-18,"Baoshan",9,2,0,15,0,0,0
"846",2020-02-19,"Baoshan",9,3,0,16,0,0,1
"847",2020-02-20,"Baoshan",9,3,0,17,0,0,0
"848",2020-02-21,"Baoshan",9,4,0,18,0,0,1
"849",2020-02-22,"Baoshan",9,5,0,19,0,0,1
"850",2020-02-23,"Baoshan",9,5,0,20,0,0,0
"851",2020-02-24,"Baoshan",9,5,0,21,0,0,0
"852",2020-02-25,"Baoshan",9,7,0,22,0,0,2
"853",2020-02-26,"Baoshan",9,8,0,23,0,0,1
"854",2020-02-27,"Baoshan",9,8,0,24,0,0,0
"855",2020-02-28,"Baoshan",9,8,0,25,0,0,0
"856",2020-02-29,"Baoshan",9,8,0,26,0,0,0
"857",2020-03-01,"Baoshan",9,8,0,27,0,0,0
"858",2020-03-02,"Baoshan",9,8,0,28,0,0,0
"859",2020-03-03,"Baoshan",9,9,0,29,0,0,1
"860",2020-03-04,"Baoshan",9,9,0,30,0,0,0
"861",2020-03-05,"Baoshan",9,9,0,31,0,0,0
"862",2020-03-06,"Baoshan",9,9,0,32,0,0,0
"863",2020-03-07,"Baoshan",9,9,0,33,0,0,0
"864",2020-03-08,"Baoshan",9,9,0,34,0,0,0
"865",2020-03-09,"Baoshan",9,9,0,35,0,0,0
"866",2020-03-10,"Baoshan",9,9,0,36,0,0,0
"867",2020-03-11,"Baoshan",9,9,0,37,0,0,0
"868",2020-03-12,"Baoshan",9,9,0,38,0,0,0
"869",2020-03-13,"Baoshan",9,9,0,39,0,0,0
"870",2020-03-14,"Baoshan",9,9,0,40,0,0,0
"871",2020-03-15,"Baoshan",9,9,0,41,0,0,0
"872",2020-03-16,"Baoshan",9,9,0,42,0,0,0
"873",2020-03-17,"Baoshan",9,9,0,43,0,0,0
"874",2020-03-18,"Baoshan",9,9,0,44,0,0,0
"875",2020-03-19,"Baoshan",9,9,0,45,0,0,0
"876",2020-03-20,"Baoshan",9,9,0,46,0,0,0
"877",2020-03-21,"Baoshan",9,9,0,47,0,0,0
"878",2020-03-22,"Baoshan",9,9,0,48,0,0,0
"879",2020-03-23,"Baoshan",9,9,0,49,0,0,0
"880",2020-03-24,"Baoshan",9,9,0,50,0,0,0
"881",2020-03-25,"Baoshan",9,9,0,51,0,0,0
"882",2020-02-04,"Baoshan District",12,0,0,1,12,0,0
"883",2020-02-05,"Baoshan District",12,0,0,2,0,0,0
"884",2020-02-06,"Baoshan District",15,0,0,3,3,0,0
"885",2020-02-07,"Baoshan District",16,0,0,4,1,0,0
"886",2020-02-08,"Baoshan District",17,0,0,5,1,0,0
"887",2020-02-09,"Baoshan District",17,0,0,6,0,0,0
"888",2020-02-10,"Baoshan District",18,0,0,7,1,0,0
"889",2020-02-11,"Baoshan District",20,0,0,8,2,0,0
"890",2020-02-12,"Baoshan District",20,0,0,9,0,0,0
"891",2020-02-13,"Baoshan District",20,1,0,10,0,0,1
"892",2020-02-14,"Baoshan District",20,1,0,11,0,0,0
"893",2020-02-15,"Baoshan District",20,5,0,12,0,0,4
"894",2020-02-16,"Baoshan District",21,5,0,13,1,0,0
"895",2020-02-17,"Baoshan District",21,7,0,14,0,0,2
"896",2020-02-18,"Baoshan District",21,7,0,15,0,0,0
"897",2020-02-19,"Baoshan District",21,7,0,16,0,0,0
"898",2020-02-20,"Baoshan District",21,9,0,17,0,0,2
"899",2020-02-21,"Baoshan District",21,10,0,18,0,0,1
"900",2020-02-22,"Baoshan District",21,10,0,19,0,0,0
"901",2020-02-23,"Baoshan District",21,10,0,20,0,0,0
"902",2020-02-24,"Baoshan District",21,12,0,21,0,0,2
"903",2020-02-25,"Baoshan District",21,12,0,22,0,0,0
"904",2020-02-26,"Baoshan District",21,12,0,23,0,0,0
"905",2020-02-27,"Baoshan District",21,13,0,24,0,0,1
"906",2020-02-28,"Baoshan District",21,13,0,25,0,0,0
"907",2020-02-29,"Baoshan District",21,14,0,26,0,0,1
"908",2020-03-01,"Baoshan District",21,15,0,27,0,0,1
"909",2020-03-02,"Baoshan District",21,15,0,28,0,0,0
